,cause,age,Year,valprevnumberboth,valdeathsnumberboth,valprevrateboth,valdeathsrateboth,valprevpercentboth,valdeathspercentboth,valprevnumberfemale,valdeathsnumberfemale,valprevratefemale,valdeathsratefemale,valprevpercentfemale,valdeathspercentfemale,valprevnumbermale,valdeathsnumbermale,valprevratemale,valdeathsratemale,valprevpercentmale,valdeathspercentmale,is_projection
675,Pulmonary Arterial Hypertension,50-74 years,2016,74471.1957,6564.2712,1104.1765,74.6311,0.0099,0.0531,46350.6579,3409.8457,1365.7868,78.2256,0.0164,0.0771,28120.539,3154.4257000000002,829.1333,72.5591,0.0036000000000000003,0.0398,False
676,Pulmonary Arterial Hypertension,50-74 years,2017,76758.69959999999,6592.0160000000005,1102.3732,73.5403,0.0099,0.0526,47790.3042,3455.2558,1363.8535,77.3506,0.0162,0.0775,28968.3957,3136.7608,827.3335,71.146,0.0036000000000000003,0.0398,False
677,Pulmonary Arterial Hypertension,50-74 years,2018,79034.3168,6682.6393,1100.3319,72.4228,0.009600000000000001,0.0523,49230.3556,3525.2876,1361.8181,76.294,0.0159,0.0769,29803.9607,3157.3518,825.1847,69.9141,0.0035,0.0391,False
678,Pulmonary Arterial Hypertension,50-74 years,2019,81240.98240000001,6780.9745,1098.6441,71.9922,0.0097,0.0524,50616.1994,3585.7224,1360.2149,76.0184,0.015600000000000001,0.0766,30624.783199999998,3195.2513,823.3428,69.28960000000001,0.0035,0.038900000000000004,False
679,Pulmonary Arterial Hypertension,50-74 years,2020,82998.8694,6844.2496,1093.981,70.6451,0.0095,0.0458,51747.2493,3631.6617,1354.9557,74.5819,0.0155,0.0692,31251.6199,3212.5872,819.1027,67.8604,0.0035,0.0331,False
680,Pulmonary Arterial Hypertension,50-74 years,2021,84411.0223,6964.943499999999,1088.5005,70.3795,0.0092,0.0424,52613.76,3723.7947,1347.6623,74.8685,0.0152,0.0639,31797.2618,3241.1483,815.1192,66.969,0.0035,0.0293,False
681,Pulmonary Arterial Hypertension,50-74 years,2022,83057.99046501511,6821.76186612066,1095.918605800892,71.43387755233883,0.009657619940570876,0.04922119446020922,51774.86315330322,3623.6147970216443,1357.1415480838941,75.54237392590672,0.015357816613517499,0.07249007172554149,31283.12042432426,3163.892337373886,820.6646918800016,68.43146236054196,0.0034592033821365473,0.03578078101449181,True
682,Pulmonary Arterial Hypertension,50-74 years,2023,87526.19561070664,6910.924009027128,1089.4103763733087,70.18196429386616,0.009608814967270155,0.04081942673951038,54643.440195845644,3714.070686246531,1350.2119527592872,74.45809448064834,0.014711385779681585,0.06176204551286879,32882.737450245586,3073.3218000394436,813.7634249769185,66.43160088900908,0.003336383189994012,0.027522701787361874,True
683,Pulmonary Arterial Hypertension,50-74 years,2024,90899.16515848588,6956.296019588499,1085.7509132384241,70.05571696257293,0.009736678424318525,0.035865543500558705,56825.60470330811,3779.215495520973,1346.7980352902819,74.60808461496086,0.014025229838370725,0.05465273045691778,34073.53544003456,2950.0025260277557,809.0038744003497,65.47833052882805,0.003183019906347545,0.0220512889039889,True
684,Pulmonary Arterial Hypertension,50-74 years,2025,93752.45984745026,6964.441685106605,1083.5647844150662,70.24688880518079,0.009985289175347134,0.031139210499532055,58702.25964164734,3819.9840055140667,1345.5818961113691,74.96293248049915,0.013352664932426705,0.04801236472121673,35050.17030572891,2801.6419262886047,804.9634615099058,64.90946772583993,0.0030068512537582137,0.016805771621875465,True
685,Pulmonary Arterial Hypertension,50-74 years,2026,95857.65702152252,6966.81824577786,1081.8337473645806,70.67189387232065,0.010226367226096045,0.02665548514778493,60107.761432647705,3853.2207546816207,1344.860828205943,75.56532598100603,0.012743371808937809,0.041695086350955535,35749.86352586746,2664.47482919693,801.3923674478428,64.60955982768792,0.002841641170107323,0.011774948186939582,True
686,Pulmonary Arterial Hypertension,50-74 years,2027,97929.67039585114,6962.464870443568,1080.2763597890735,71.3017293959856,0.010523521333198005,0.021659753467247356,61507.172801971436,3885.0836091935635,1344.5810416787863,76.39527234993875,0.012062888640684832,0.034632830567716155,36422.46336603165,2505.023103237152,797.6111115918611,64.41297689313069,0.0026503950371079554,0.006116238073445857,True
687,Pulmonary Arterial Hypertension,50-74 years,2028,99962.50892734528,6951.381559107453,1078.9166889414191,72.14336847886443,0.01088072931725037,0.01612345211469801,62897.57373046875,3915.572569048032,1344.7847759276628,77.4617138337344,0.011307283634778287,0.026785007044964004,37064.898804187775,2322.1581568717957,793.6196939421352,64.31971892219735,0.002431338247788517,-0.00020752681302838027,True
688,Pulmonary Arterial Hypertension,50-74 years,2029,101950.18157672882,6933.56831176579,1077.7788021489978,73.20378423854709,0.011301969002488477,0.010018017717811745,64276.04420089722,3944.687634245958,1345.5142703801394,78.77359271608293,0.010472624994690705,0.018111025397956837,37674.09881258011,2114.7513937950134,789.4181144985487,64.3297859148297,0.0021826961960869085,-0.007233514654217288,True
689,Pulmonary Arterial Hypertension,50-74 years,2030,103886.69730091095,6909.025128422305,1076.886766679585,74.4899498000741,0.0117912182058717,0.003314887020678725,65639.6641998291,3972.428804786876,1346.811764523387,80.3398512583226,0.009554980923894618,0.008570295271056239,38246.992372989655,1881.6742148399353,785.006373261218,64.44317787105683,0.0019026942732125462,-0.014998893515439704,True
690,Pulmonary Arterial Hypertension,75+ years,2001,11831.2633,5382.7912,1579.7426,534.8132,0.0189,0.055600000000000004,8106.744,3348.1828,1820.0563,554.0038,0.021,0.0622,3724.5191,2034.6074999999998,1245.5336,518.2612,0.0126,0.047,False
691,Pulmonary Arterial Hypertension,75+ years,2002,12310.5292,5584.1657000000005,1588.2818,535.9495,0.0194,0.0564,8409.6808,3477.8806,1830.1599,556.3228,0.0212,0.0625,3900.8477,2106.2847,1252.793,518.279,0.0129,0.0468,False
692,Pulmonary Arterial Hypertension,75+ years,2003,12824.8423,5806.9991,1597.8278,531.2218,0.0195,0.0552,8733.0344,3605.0281,1841.4776,552.2124,0.0213,0.0624,4091.8088,2201.9701999999997,1261.1648,514.5328,0.0131,0.0462,False
693,Pulmonary Arterial Hypertension,75+ years,2004,13356.2865,5973.3934,1605.9302,521.5902,0.0196,0.0547,9069.1149,3711.9392,1850.9761,544.9317,0.021400000000000002,0.0627,4287.1718,2261.4536000000003,1268.4211,504.2921,0.013300000000000001,0.0462,False
694,Pulmonary Arterial Hypertension,75+ years,2005,13874.1941,6216.5638,1609.8769,515.678,0.0196,0.0552,9394.5464,3853.3014,1855.4939,543.6153,0.021500000000000002,0.0632,4479.6476999999995,2363.2634,1272.1616,494.3459,0.013300000000000001,0.0453,False
695,Pulmonary Arterial Hypertension,75+ years,2006,14392.6293,6485.8359,1610.4247,511.8557,0.0195,0.0552,9720.1858,3996.432,1855.5065,545.2902,0.021500000000000002,0.0635,4672.4431,2489.4045,1273.6212,484.3915,0.013300000000000001,0.0453,False
696,Pulmonary Arterial Hypertension,75+ years,2007,14902.906799999999,6899.795,1610.1493,509.9728,0.0195,0.0553,10039.0284,4210.9916,1853.7526,550.5739,0.021500000000000002,0.0636,4863.8776,2688.8026,1275.0094,474.7667,0.0132,0.0446,False
697,Pulmonary Arterial Hypertension,75+ years,2008,15409.6239,7482.4935000000005,1609.2363,510.3048,0.0199,0.0553,10356.6191,4525.5777,1851.0718,556.3373,0.0218,0.06420000000000001,5053.0051,2956.9155,1276.1632,470.3569,0.013000000000000001,0.045,False
698,Pulmonary Arterial Hypertension,75+ years,2009,15922.4984,8080.5688,1607.6094,506.84409999999997,0.0198,0.0551,10674.7781,4841.8684,1847.7992,556.9446,0.0219,0.06420000000000001,5247.7199,3238.7005999999997,1276.7535,461.8993,0.013000000000000001,0.0445,False
699,Pulmonary Arterial Hypertension,75+ years,2010,16448.1553,8681.4377,1605.6389,501.6065,0.0198,0.0547,11002.300299999999,5151.9186,1844.6659,551.0785,0.0219,0.06420000000000001,5445.8546,3529.5188,1276.4264,455.1571,0.0129,0.044700000000000004,False
700,Pulmonary Arterial Hypertension,75+ years,2011,17008.5648,9027.880500000001,1603.4327,494.1414,0.0196,0.0546,11352.1418,5361.7829,1841.3237,545.0919,0.0221,0.0636,5656.4235,3666.0960999999998,1275.7156,444.3037,0.0129,0.0439,False
701,Pulmonary Arterial Hypertension,75+ years,2012,17605.7724,9289.7755,1600.9249,488.7233,0.0195,0.0546,11722.8007,5492.6273,1837.3972,540.1923,0.0219,0.0635,5882.9723,3797.1488,1275.2411,437.5097,0.012700000000000001,0.0433,False
702,Pulmonary Arterial Hypertension,75+ years,2013,18206.2015,9550.384,1598.023,485.2043,0.0195,0.0542,12094.9349,5633.0367,1833.1562,542.5468,0.0222,0.0632,6111.2663,3917.3468000000003,1274.4928,431.3242,0.0126,0.0426,False
703,Pulmonary Arterial Hypertension,75+ years,2014,18783.684400000002,9664.2051,1594.9468,481.0423,0.0195,0.0542,12451.2387,5720.2726,1829.0786,540.9014,0.0222,0.0629,6332.4455,3943.932,1273.2543,425.353,0.0125,0.0427,False
704,Pulmonary Arterial Hypertension,75+ years,2015,19342.376800000002,9719.2077,1591.9254,473.9397,0.0195,0.0527,12798.732,5768.5389000000005,1825.7199,534.0024,0.0222,0.062,6543.6454,3950.6699,1271.3129,419.8937,0.0125,0.0421,False
705,Pulmonary Arterial Hypertension,75+ years,2016,19870.2251,9806.363800000001,1587.7884,468.7723,0.0195,0.0518,13123.9078,5834.077,1821.6296,530.9826,0.022000000000000002,0.0608,6746.3166,3972.2866999999997,1267.6173000000001,415.6998,0.012400000000000001,0.0416,False
706,Pulmonary Arterial Hypertension,75+ years,2017,20332.3011,9832.0886,1582.043,462.1687,0.0194,0.0515,13405.452299999999,5890.8661,1815.8433,523.4184,0.0218,0.0606,6926.849099999999,3941.2230999999997,1262.0954,409.1423,0.0123,0.0412,False
707,Pulmonary Arterial Hypertension,75+ years,2018,20763.8344,9914.7151,1575.1975,455.7552,0.019100000000000002,0.0512,13658.7003,5975.4441,1809.0156,516.5455,0.0218,0.0605,7105.1354,3939.2706000000003,1255.5696,403.4345,0.0123,0.0408,False
708,Pulmonary Arterial Hypertension,75+ years,2019,21192.2338,10086.5132,1567.8121,454.175,0.0189,0.0514,13909.6831,6089.2901,1801.5874,515.5857,0.021900000000000003,0.0604,7282.5511,3997.2232,1248.7364,401.4129,0.0119,0.0408,False
709,Pulmonary Arterial Hypertension,75+ years,2020,21463.912800000002,10195.4911,1552.2403,445.6529,0.0189,0.0463,14071.412499999999,6154.1488,1786.1003,501.30740000000003,0.0218,0.0555,7392.4991,4041.3412,1233.2414,396.3509,0.0118,0.0348,False
710,Pulmonary Arterial Hypertension,75+ years,2021,21708.6809,10305.5436,1541.1208,439.7015,0.0189,0.0425,14199.9411,6228.8315,1770.0034,495.3037,0.0216,0.0524,7508.7409,4076.7125000000005,1226.7459,389.5234,0.0111,0.0316,False
711,Pulmonary Arterial Hypertension,75+ years,2022,21459.20567784134,9979.997145883788,1557.3926993541086,448.10689431586593,0.018803593984975744,0.048382668501454174,14061.964301954193,6062.343484142608,1792.0410625904724,505.59251873271694,0.021750184154285382,0.05764993359040935,7397.208329547424,3917.6169352667234,1240.1449829043452,398.17835499736543,0.011674842105249057,0.037716788970722115,True
712,Pulmonary Arterial Hypertension,75+ years,2023,22051.419233848417,9632.735501768188,1530.5709852939399,433.06769911987476,0.01854388516749779,0.04056548809331492,14394.657634906765,5956.253018887176,1768.6017108502651,479.2067415079188,0.021373876174543546,0.050492079635360274,7656.676365837555,3676.3884811776734,1216.9009668664485,391.4682023676228,0.011162803827713653,0.02953433592009009,True
713,Pulmonary Arterial Hypertension,75+ years,2024,22391.298558654635,9085.862093917236,1511.888787306807,423.11179643552214,0.018260465868279282,0.03521584946542862,14569.61234759079,5749.3644651359555,1754.231270580199,459.67083319276094,0.021013947832212724,0.045807193459719425,7821.568052383271,3336.36718296051,1201.6724393353354,389.0456173247361,0.010662464501133784,0.02435889004607103,True
714,Pulmonary Arterial Hypertension,75+ years,2025,22569.61621761322,8401.185035705566,1495.1507138006855,414.73134437200497,0.017973072602508466,0.03020721201755805,14646.920039176941,5470.300852775574,1743.972584798932,440.1202159076929,0.020671726217187825,0.04139748084708117,7922.55459690094,2930.7280445098877,1187.0640685141552,389.53527672588825,0.010321862759617773,0.01931908609549282,True
715,Pulmonary Arterial Hypertension,75+ years,2026,22606.28584575653,7737.447021484375,1480.8139198468998,408.0625865974289,0.01774226277161617,0.025478984003711957,14639.03653049469,5190.955410957336,1735.6604556590319,422.87613601982594,0.02035831218563544,0.037292167253326625,7967.097548484802,2546.3243350982666,1174.4306318531744,391.0573122650385,0.010013759695624458,0.014538271607307252,True
716,Pulmonary Arterial Hypertension,75+ years,2027,22572.81822490692,6952.491077423096,1465.630404035328,401.2622227156244,0.01749697702761921,0.020190821298456285,14584.18234539032,4854.937399864197,1727.6192452460527,403.89472092688084,0.020006963452942728,0.03273659342085011,7988.473921775818,2097.37526512146,1160.9861892776098,393.61209221184254,0.009689540253731366,0.009178236206935253,True
717,Pulmonary Arterial Hypertension,75+ years,2028,22464.87772655487,6039.68034362793,1449.600166365737,394.3302527265914,0.017237215370510484,0.01431172987940954,14479.503420829773,4459.13018321991,1719.925774410367,383.09130550920963,0.01961605465385219,0.027708634224836715,7985.2021560668945,1580.3606338500977,1146.7307407883927,397.25307200849056,0.009349204433938496,0.003205337496183347,True
718,Pulmonary Arterial Hypertension,75+ years,2029,22278.12874507904,4992.3779945373535,1432.7232068374287,387.26667663056287,0.016962977800307755,0.007810715724190231,14322.145697593689,4000.417134284973,1712.6568641215563,360.38122476637363,0.019183960414920875,0.022186164467711933,7955.800687789917,991.7602424621582,1131.6642863852903,402.0337070375681,0.008992752236245849,-0.003414067097764928,True
719,Pulmonary Arterial Hypertension,75+ years,2030,22008.235648155212,3803.9472160339355,1414.9995254517999,380.07149442724767,0.016674264317000365,0.0006567848249687813,14109.25511264801,3475.6816186904907,1705.8893352895975,335.6798134595156,0.018709055361796345,0.016147059024660848,7898.787958145142,328.0538959503174,1115.7868260680698,408.0074525922537,0.008620183660667635,-0.010713620060414542,True
720,Pulmonary Arterial Hypertension,Age-standardized,2001,0.0,0.0,504.8369,60.4118,0.0002,0.0,0.0,0.0,622.1807,61.3036,0.0007,0.0,0.0,0.0,381.0042,60.3224,0.0001,0.0,False
721,Pulmonary Arterial Hypertension,Age-standardized,2002,0.0,0.0,506.6724,60.07,0.0002,0.0,0.0,0.0,624.1298,61.1452,0.0008,0.0,0.0,0.0,382.7728,59.7998,0.0001,0.0,False
722,Pulmonary Arterial Hypertension,Age-standardized,2003,0.0,0.0,508.7604,59.1954,0.0002,0.0,0.0,0.0,626.3394,60.1894,0.0008,0.0,0.0,0.0,384.8168,59.0871,0.0001,0.0,False
723,Pulmonary Arterial Hypertension,Age-standardized,2004,0.0,0.0,510.5452,57.7935,0.0002,0.0,0.0,0.0,628.2212,58.8054,0.0009000000000000001,0.0,0.0,0.0,386.5978,57.7792,0.0001,0.0,False
724,Pulmonary Arterial Hypertension,Age-standardized,2005,0.0,0.0,511.4729,56.7202,0.00030000000000000003,0.0,0.0,0.0,629.1796,58.0227,0.0009000000000000001,0.0,0.0,0.0,387.5778,56.4433,0.0001,0.0,False
725,Pulmonary Arterial Hypertension,Age-standardized,2006,0.0,0.0,511.6057,55.7133,0.00030000000000000003,0.0,0.0,0.0,629.2907,57.4392,0.0009000000000000001,0.0,0.0,0.0,387.8491,54.9653,0.0001,0.0,False
726,Pulmonary Arterial Hypertension,Age-standardized,2007,0.0,0.0,511.4695,54.9357,0.00030000000000000003,0.0,0.0,0.0,629.0891,57.1156,0.0011,0.0,0.0,0.0,387.9159,53.7125,0.0001,0.0,False
727,Pulmonary Arterial Hypertension,Age-standardized,2008,0.0,0.0,511.157,54.3288,0.00030000000000000003,0.0,0.0,0.0,628.6806,56.7241,0.0012000000000000001,0.0,0.0,0.0,387.8559,52.9338,0.0001,0.0,False
728,Pulmonary Arterial Hypertension,Age-standardized,2009,0.0,0.0,510.7806,53.3503,0.00030000000000000003,0.0,0.0,0.0,628.1761,56.0049,0.0012000000000000001,0.0,0.0,0.0,387.7486,51.6901,0.0001,0.0,False
729,Pulmonary Arterial Hypertension,Age-standardized,2010,0.0,0.0,510.4424,52.283,0.00030000000000000003,0.0,0.0,0.0,627.6775,54.9092,0.0013000000000000002,0.0,0.0,0.0,387.6745,50.6077,0.0001,0.0,False
730,Pulmonary Arterial Hypertension,Age-standardized,2011,0.0,0.0,510.0073,51.0175,0.00030000000000000003,0.0,0.0,0.0,626.8962,53.7652,0.0014,0.0,0.0,0.0,387.6547,49.1732,0.0001,0.0,False
731,Pulmonary Arterial Hypertension,Age-standardized,2012,0.0,0.0,509.2973,50.0075,0.00030000000000000003,0.0,0.0,0.0,625.6351,52.7859,0.0014,0.0,0.0,0.0,387.6115,48.1228,0.0001,0.0,False
732,Pulmonary Arterial Hypertension,Age-standardized,2013,0.0,0.0,508.4169,49.2127,0.00030000000000000003,0.0,0.0,0.0,624.1424,52.2825,0.0013000000000000002,0.0,0.0,0.0,387.48,47.2222,0.0001,0.0,False
733,Pulmonary Arterial Hypertension,Age-standardized,2014,0.0,0.0,507.4685,48.6055,0.00030000000000000003,0.0,0.0,0.0,622.6694,51.899,0.0013000000000000002,0.0,0.0,0.0,387.1916,46.4305,0.0001,0.0,False
734,Pulmonary Arterial Hypertension,Age-standardized,2015,0.0,0.0,506.5589,47.6634,0.00030000000000000003,0.0,0.0,0.0,621.4633,51.0006,0.0013000000000000002,0.0,0.0,0.0,386.6757,45.5498,0.0001,0.0,False
735,Pulmonary Arterial Hypertension,Age-standardized,2016,0.0,0.0,505.378,46.9726,0.00030000000000000003,0.0,0.0,0.0,620.2242,50.4604,0.0013000000000000002,0.0,0.0,0.0,385.6292,44.8757,0.0001,0.0,False
736,Pulmonary Arterial Hypertension,Age-standardized,2017,0.0,0.0,503.7401,46.0773,0.00030000000000000003,0.0,0.0,0.0,618.5917,49.6642,0.0013000000000000002,0.0,0.0,0.0,384.03,43.820100000000004,0.0001,0.0,False
737,Pulmonary Arterial Hypertension,Age-standardized,2018,0.0,0.0,501.8961,45.1282,0.00030000000000000003,0.0,0.0,0.0,616.7335,48.7836,0.0013000000000000002,0.0,0.0,0.0,382.2386,42.7962,0.0001,0.0,False
738,Pulmonary Arterial Hypertension,Age-standardized,2019,0.0,0.0,500.094,44.582300000000004,0.00030000000000000003,0.0,0.0,0.0,614.8211,48.3648,0.0012000000000000001,0.0,0.0,0.0,380.6122,42.1122,0.0001,0.0,False
739,Pulmonary Arterial Hypertension,Age-standardized,2020,0.0,0.0,496.9327,43.4168,0.00030000000000000003,0.0,0.0,0.0,611.0869,47.0035,0.0012000000000000001,0.0,0.0,0.0,378.0369,40.9722,0.0001,0.0,False
740,Pulmonary Arterial Hypertension,Age-standardized,2021,0.0,0.0,493.8095,42.7807,0.00030000000000000003,0.0,0.0,0.0,607.1779,46.4831,0.0012000000000000001,0.0,0.0,0.0,375.6091,40.1165,0.0001,0.0,False
741,Pulmonary Arterial Hypertension,Age-standardized,2022,0.0,0.0,497.56916174494586,43.797854451082614,0.00030238513305831476,0.0,0.0,0.0,612.2066648715925,47.59848385714285,0.001175097744381585,0.0,0.0,0.0,378.66324142874277,41.29980139842367,9.999999999999999e-05,0.0,True
742,Pulmonary Arterial Hypertension,Age-standardized,2023,0.0,0.0,491.18411530294543,41.85932333959855,0.0003109927723072269,0.0,0.0,0.0,605.767762238301,45.646722545454544,0.0010998660287636361,0.0,0.0,0.0,373.58276090958776,39.323211789279185,9.999999999999999e-05,0.0,True
743,Pulmonary Arterial Hypertension,Age-standardized,2024,0.0,0.0,486.3811141245326,40.66268589879699,0.0003235381782378954,0.0,0.0,0.0,601.452357872435,44.53638211688311,0.001010447145607176,0.0,0.0,0.0,369.69902080810846,38.077432971647426,9.999999999999999e-05,0.0,True
744,Pulmonary Arterial Hypertension,Age-standardized,2025,0.0,0.0,482.183777790342,39.6740344727441,0.0003396332999159313,0.0,0.0,0.0,598.1051065847278,43.57491376623375,0.0009142952243177405,0.0,0.0,0.0,366.22117498668376,37.10730689853517,9.999999999999999e-05,0.0,True
745,Pulmonary Arterial Hypertension,Age-standardized,2026,0.0,0.0,478.60455576959066,38.931883764536906,0.0003564774094115819,0.0,0.0,0.0,595.3695180118084,42.82974740259738,0.000831679990589862,0.0,0.0,0.0,363.21033308957703,36.38581334625633,9.999999999999999e-05,0.0,True
746,Pulmonary Arterial Hypertension,Age-standardized,2027,0.0,0.0,474.8180718541262,38.20089887402719,0.0003770200036683491,0.0,0.0,0.0,592.6240468546748,42.084581038961005,0.0007415400161541186,0.0,0.0,0.0,360.00981965084793,35.6863893116315,9.999999999999999e-05,0.0,True
747,Pulmonary Arterial Hypertension,Age-standardized,2028,0.0,0.0,470.8243260437739,37.481079801233136,0.000401595225582696,0.0,0.0,0.0,589.8833191916347,41.33941467532463,0.000643875301014063,0.0,0.0,0.0,356.6196346707293,35.00903479466797,9.999999999999999e-05,0.0,True
748,Pulmonary Arterial Hypertension,Age-standardized,2029,0.0,0.0,466.62331833859207,36.77242654613656,0.00043053721964270153,0.0,0.0,0.0,587.1619610711932,40.59424831168826,0.0005386858451714716,0.0,0.0,0.0,353.0397781491629,34.35374979538756,9.999999999999999e-05,0.0,True
